ÀÏÀÚ,½Ãµµ¸í,À¾¸éµ¿¸í,°ÅÁÖÀÎ±¸,±Ù¹«ÀÎ±¸,¹æ¹®ÀÎ±¸,ÃÑ À¯µ¿ÀÎ±¸,±³Åë·®,Æò±Õ ¼Óµµ,Æò±Õ ¼Ò¿ä ½Ã°£,Æò±Õ ±â¿Â,ÀÏ°­¼ö·®,Æò±Õ Ç³¼Ó,µ¥ÀÌÅÍ±âÁØÀÏÀÚ
2020-01-30,¼­±ÍÆ÷½Ã,¾È´ö¸é,341273.69,53622.402,194226.018,589122.11,0.0,47.324,48.243,5.5,19.5,3.8,2020-12-15
2020-01-31,¼­±ÍÆ÷½Ã,¾È´ö¸é,337442.085,54654.369,195945.05,588041.504,0.0,47.18899999999999,48.81100000000001,5.2,0.0,3.5,2020-12-15
2020-02-01,¼­±ÍÆ÷½Ã,¾È´ö¸é,365323.974,39925.482,192569.324,597818.78,0.0,47.486000000000004,48.378,6.7,0.0,3.0,2020-12-15
2020-02-02,¼­±ÍÆ÷½Ã,¾È´ö¸é,383068.201,39097.238,192035.808,614201.247,0.0,47.865,47.513999999999996,6.5,0.0,3.2,2020-12-15
2020-02-03,¼­±ÍÆ÷½Ã,¾È´ö¸é,390128.779,58908.894,178634.197,627671.87,0.0,46.703,48.891999999999996,5.6,0.0,3.5,2020-12-15
2020-02-04,¼­±ÍÆ÷½Ã,¾È´ö¸é,390280.739,58978.152,177389.984,626648.874,0.0,46.513999999999996,49.243,5.1,0.0,4.6,2020-12-15
2020-02-05,¼­±ÍÆ÷½Ã,¾È´ö¸é,390395.16,58216.202,170153.369,618764.731,0.0,46.946000000000005,49.0,2.3,0.5,4.4,2020-12-15
2020-02-06,¼­±ÍÆ÷½Ã,¾È´ö¸é,393018.646,61181.361,173955.853,628155.86,0.0,48.405,47.18899999999999,2.5,0.0,4.9,2020-12-15
2020-02-07,¼­±ÍÆ÷½Ã,¾È´ö¸é,390753.356,59070.688,170691.393,620515.437,0.0,47.73,48.243,5.6,0.0,4.2,2020-12-15
2020-02-08,¼­±ÍÆ÷½Ã,¾È´ö¸é,384394.27,44915.873,176962.352,606272.495,0.0,47.973,47.458999999999996,5.7,0.0,5.1,2020-12-15
2020-02-09,¼­±ÍÆ÷½Ã,¾È´ö¸é,389455.699,41637.13,175817.61,606910.439,0.027000000000000003,48.027,47.703,5.3,0.0,3.4,2020-12-15
2020-02-10,¼­±ÍÆ÷½Ã,¾È´ö¸é,383555.945,56332.073,170388.88,610276.899,0.027000000000000003,47.838,48.27,9.0,0.0,2.4,2020-12-15
2020-02-12,¼­±ÍÆ÷½Ã,¾È´ö¸é,386829.211,55960.499,158411.397,601201.106,2.081,47.568000000000005,47.784,11.7,34.5,3.0,2020-12-15
2020-02-13,¼­±ÍÆ÷½Ã,¾È´ö¸é,384071.356,58522.278,175990.536,618584.171,9.162,47.378,49.27,10.8,0.0,1.4,2020-12-15
2020-02-14,¼­±ÍÆ÷½Ã,¾È´ö¸é,377038.705,54562.302,183820.572,615421.58,15.405,47.135,48.703,12.6,0.0,1.3,2020-12-15
2020-02-15,¼­±ÍÆ÷½Ã,¾È´ö¸é,363763.934,42269.769,200112.967,606146.67,16.027,46.946000000000005,49.216,15.1,7.0,2.3,2020-12-15
2020-02-16,¼­±ÍÆ÷½Ã,¾È´ö¸é,380533.352,40287.306,190658.154,611478.812,14.350999999999999,47.405,48.351000000000006,3.4,10.0,5.7,2020-12-15
2020-02-17,¼­±ÍÆ÷½Ã,¾È´ö¸é,390107.776,52628.063,176588.697,619324.536,10.919,44.648999999999994,52.784,0.8,12.5,4.9,2020-12-15
2020-02-18,¼­±ÍÆ÷½Ã,¾È´ö¸é,383293.216,54888.065,184676.007,622857.288,20.378,46.648999999999994,49.838,3.1,1.0,4.7,2020-12-15
2020-02-19,¼­±ÍÆ÷½Ã,¾È´ö¸é,378182.067,55645.015,198446.623,632273.706,24.541,48.108000000000004,48.486000000000004,6.3,0.0,2.9,2020-12-15
2020-02-20,¼­±ÍÆ÷½Ã,¾È´ö¸é,376679.594,54842.615,202954.506,634476.715,20.189,47.27,48.431999999999995,9.3,0.0,2.7,2020-12-15
2020-02-21,¼­±ÍÆ÷½Ã,¾È´ö¸é,374569.017,53916.319,204556.547,633041.882,22.865,46.891999999999996,48.73,11.8,1.0,3.0,2020-12-15
2020-02-22,¼­±ÍÆ÷½Ã,¾È´ö¸é,375552.026,43083.089,226321.183,644956.298,20.189,48.053999999999995,47.973,8.9,0.0,4.3,2020-12-15
2020-02-23,¼­±ÍÆ÷½Ã,¾È´ö¸é,383433.018,41128.961,218295.871,642857.85,18.514,47.568000000000005,48.216,6.4,0.0,2.4,2020-12-15
2020-02-24,¼­±ÍÆ÷½Ã,¾È´ö¸é,375352.846,49636.201,192199.923,617188.969,23.054000000000002,47.81100000000001,48.891999999999996,11.5,0.0,3.3,2020-12-15
2020-02-25,¼­±ÍÆ÷½Ã,¾È´ö¸é,386752.812,48820.247,171103.007,606676.066,13.432,47.81100000000001,48.703,14.1,0.5,3.4,2020-12-15
2020-02-26,¼­±ÍÆ÷½Ã,¾È´ö¸é,365582.728,46161.874,168053.01,579797.612,22.081,47.568000000000005,48.162,10.7,0.0,3.1,2020-12-15
2020-02-27,¼­±ÍÆ÷½Ã,¾È´ö¸é,363887.004,43027.505,170219.424,577133.933,20.919,47.135,51.27,9.0,0.0,3.8,2020-12-15
2020-02-28,¼­±ÍÆ÷½Ã,¾È´ö¸é,364744.971,42167.402,148291.246,555203.618,19.459,48.0,47.919,9.9,4.5,3.0,2020-12-15
2020-02-29,¼­±ÍÆ÷½Ã,¾È´ö¸é,365267.995,32947.326,149372.973,547588.294,19.432000000000002,47.351000000000006,49.053999999999995,11.2,12.5,0.7,2020-12-15
2020-03-01,¼­±ÍÆ÷½Ã,¾È´ö¸é,381825.552,29491.54,133301.415,544618.506,24.595,47.513999999999996,48.18899999999999,9.9,0.5,2.3,2020-12-15
2020-03-02,¼­±ÍÆ÷½Ã,¾È´ö¸é,376819.933,42266.158,138658.963,557745.054,28.865,46.946000000000005,50.757,6.7,0.0,4.8,2020-12-15
2020-03-03,¼­±ÍÆ÷½Ã,¾È´ö¸é,369256.21,42948.174,144199.292,556403.677,30.892,46.757,49.513999999999996,9.7,0.0,1.9,2020-12-15
2020-03-04,¼­±ÍÆ÷½Ã,¾È´ö¸é,371866.145,40954.59,150434.14,563254.874,32.541,47.378,48.946000000000005,6.3,0.0,5.5,2020-12-15
2020-03-05,¼­±ÍÆ÷½Ã,¾È´ö¸é,373639.781,40538.128,148812.273,562990.182,29.486,47.162,49.648999999999994,4.7,0.0,4.6,2020-12-15
2020-03-06,¼­±ÍÆ÷½Ã,¾È´ö¸é,364280.031,40041.309,151076.279,555397.619,30.215999999999998,47.838,48.431999999999995,7.7,0.0,2.2,2020-12-15
2020-03-07,¼­±ÍÆ÷½Ã,¾È´ö¸é,367035.446,29190.616,144989.588,541215.65,21.945999999999998,47.891999999999996,48.757,9.9,6.0,2.4,2020-12-15
2020-03-08,¼­±ÍÆ÷½Ã,¾È´ö¸é,360141.525,28895.225,169615.783,558652.534,28.568,47.838,48.757,10.3,0.0,1.9,2020-12-15
2020-03-09,¼­±ÍÆ÷½Ã,¾È´ö¸é,360892.511,38921.574,139119.388,538933.473,25.026999999999997,47.297,49.135,11.1,23.0,2.1,2020-12-15
2020-03-10,¼­±ÍÆ÷½Ã,¾È´ö¸é,363717.766,39158.625,143318.823,546195.214,26.459,46.891999999999996,49.865,8.0,13.0,5.2,2020-12-15
2020-03-11,¼­±ÍÆ÷½Ã,¾È´ö¸é,353102.615,39758.285,161996.806,554857.706,27.811,47.243,49.297,6.7,0.0,4.8,2020-12-15
2020-03-12,¼­±ÍÆ÷½Ã,¾È´ö¸é,352869.649,40206.807,164265.131,557341.587,31.459,47.216,48.568000000000005,8.6,0.0,2.4,2020-12-15
2020-03-13,¼­±ÍÆ÷½Ã,¾È´ö¸é,354616.522,42345.691,171318.82,568281.033,36.351,47.568000000000005,49.027,9.8,0.0,3.5,2020-12-15
2020-03-14,¼­±ÍÆ÷½Ã,¾È´ö¸é,358379.362,36842.483,207312.509,602534.354,30.405,46.351000000000006,51.81100000000001,6.5,0.0,4.5,2020-12-15
2020-03-15,¼­±ÍÆ÷½Ã,¾È´ö¸é,361251.977,32316.206,213028.179,606596.362,13.081,47.541000000000004,48.865,9.6,0.0,4.8,2020-12-15
2020-03-16,¼­±ÍÆ÷½Ã,¾È´ö¸é,347525.062,39571.049,186598.73,573694.841,26.215999999999998,47.431999999999995,49.162,5.7,0.0,3.3,2020-12-15
2020-03-17,¼­±ÍÆ÷½Ã,¾È´ö¸é,352270.976,41156.194,171751.588,565178.758,31.215999999999998,47.027,49.243,9.5,0.0,1.7,2020-12-15
2020-03-18,¼­±ÍÆ÷½Ã,¾È´ö¸é,347820.075,42408.207,164855.41,555083.692,4.189,47.838,48.541000000000004,13.2,0.0,2.5,2020-12-15
2020-03-19,¼­±ÍÆ÷½Ã,¾È´ö¸é,351938.064,41274.364,180983.145,574195.573,0.0,46.595,51.458999999999996,10.4,0.0,4.8,2020-12-15
2020-03-20,¼­±ÍÆ÷½Ã,¾È´ö¸é,347195.688,40848.525,179895.55,567939.763,0.0,47.891999999999996,48.027,10.1,0.0,2.6,2020-12-15
2020-03-21,¼­±ÍÆ÷½Ã,¾È´ö¸é,338779.794,32185.774,193697.967,564663.535,0.0,47.486000000000004,48.568000000000005,14.9,0.0,2.5,2020-12-15
2020-03-22,¼­±ÍÆ÷½Ã,¾È´ö¸é,356426.23,28953.119,184079.018,569458.366,0.0,47.243,50.27,14.4,0.0,3.7,2020-12-15
2020-03-23,¼­±ÍÆ÷½Ã,¾È´ö¸é,346460.738,38098.785,177053.902,561613.426,0.0,47.297,48.946000000000005,11.6,0.0,4.1,2020-12-15
2020-03-24,¼­±ÍÆ÷½Ã,¾È´ö¸é,349160.79,39122.061,165133.665,553416.516,0.0,47.541000000000004,48.378,11.9,0.0,3.0,2020-12-15
2020-03-25,¼­±ÍÆ÷½Ã,¾È´ö¸é,355098.846,39893.325,171956.091,566948.262,0.0,47.568000000000005,48.648999999999994,13.9,0.0,3.5,2020-12-15
2020-03-26,¼­±ÍÆ÷½Ã,¾È´ö¸é,364105.251,38232.03,148337.596,550674.878,0.0,46.81100000000001,49.378,16.3,40.5,3.7,2020-12-15
2020-03-27,¼­±ÍÆ÷½Ã,¾È´ö¸é,357142.276,37324.243,154889.029,549355.548,0.0,47.431999999999995,47.891999999999996,9.9,2.5,3.7,2020-12-15
2020-03-28,¼­±ÍÆ÷½Ã,¾È´ö¸é,356638.481,29182.376,180169.182,565990.039,0.0,47.243,48.757,6.9,6.5,5.9,2020-12-15
2020-03-29,¼­±ÍÆ÷½Ã,¾È´ö¸é,351873.832,30371.836,195206.227,577451.896,0.0,46.648999999999994,49.0,10.3,0.0,2.0,2020-12-15
2020-03-30,¼­±ÍÆ÷½Ã,¾È´ö¸é,352767.75,40024.51,171364.528,564156.788,0.0,46.648999999999994,49.081,12.1,0.0,1.6,2020-12-15
2020-03-31,¼­±ÍÆ÷½Ã,¾È´ö¸é,347221.664,39556.85,164450.193,551228.707,0.0,46.622,48.622,12.8,0.5,2.6,2020-12-15
2020-04-01,¼­±ÍÆ÷½Ã,¾È´ö¸é,371580.309,37726.844,130073.246,539380.399,0.0,46.676,49.891999999999996,9.5,4.0,4.5,2020-12-15
2020-04-02,¼­±ÍÆ÷½Ã,¾È´ö¸é,369151.121,37888.587,147335.681,554375.388,0.0,47.081,48.891999999999996,11.2,0.0,3.6,2020-12-15
2020-04-03,¼­±ÍÆ÷½Ã,¾È´ö¸é,356025.135,35810.745,159707.022,551542.901,0.0,47.405,48.135,12.0,0.0,3.5,2020-12-15
2020-04-04,¼­±ÍÆ÷½Ã,¾È´ö¸é,362715.458,28691.671,170303.383,561710.512,0.0,47.297,48.431999999999995,10.0,0.0,4.7,2020-12-15
2020-04-05,¼­±ÍÆ÷½Ã,¾È´ö¸é,368494.178,27365.683,169819.945,565679.806,0.0,47.541000000000004,47.757,7.9,0.0,5.4,2020-12-15
2020-04-06,¼­±ÍÆ÷½Ã,¾È´ö¸é,359231.082,35913.923,137980.417,533125.422,0.0,48.458999999999996,47.73,10.4,0.0,3.9,2020-12-15
2020-04-07,¼­±ÍÆ÷½Ã,¾È´ö¸é,362655.68,36477.522,140019.713,539152.916,0.0,48.595,47.622,12.1,0.0,4.2,2020-12-15
2020-04-08,¼­±ÍÆ÷½Ã,¾È´ö¸é,361733.828,36017.309,142721.875,540473.012,0.0,47.458999999999996,49.081,12.6,0.0,4.9,2020-12-15
2020-04-09,¼­±ÍÆ÷½Ã,¾È´ö¸é,362654.171,34838.048,144429.778,541921.996,0.0,47.027,49.622,11.6,0.0,4.8,2020-12-15
2020-04-10,¼­±ÍÆ÷½Ã,¾È´ö¸é,358423.194,34637.522,151581.457,544642.173,0.0,47.703,47.973,11.9,0.0,3.1,2020-12-15
2020-04-11,¼­±ÍÆ÷½Ã,¾È´ö¸é,352643.934,27471.136,167823.178,547938.248,0.0,46.486000000000004,49.973,11.0,14.5,3.3,2020-12-15
2020-04-12,¼­±ÍÆ÷½Ã,¾È´ö¸é,366147.078,27115.744,167283.82,560546.642,0.0,46.865,48.324,8.4,4.5,4.5,2020-12-15
2020-04-13,¼­±ÍÆ÷½Ã,¾È´ö¸é,360798.395,36559.474,156082.723,553440.592,0.0,47.135,48.541000000000004,9.5,0.0,4.6,2020-12-15
2020-04-14,¼­±ÍÆ÷½Ã,¾È´ö¸é,357162.505,34411.702,155879.106,547453.313,0.0,46.73,49.676,12.1,0.0,2.9,2020-12-15
2020-04-15,¼­±ÍÆ÷½Ã,¾È´ö¸é,364410.119,28390.625,169689.801,562490.546,0.0,47.108000000000004,48.135,11.5,0.0,1.7,2020-12-15
2020-04-16,¼­±ÍÆ÷½Ã,¾È´ö¸é,357230.294,34515.764,160503.155,552249.213,0.0,46.431999999999995,48.757,13.8,0.0,3.4,2020-12-15
2020-04-17,¼­±ÍÆ÷½Ã,¾È´ö¸é,365566.685,32424.048,145350.674,543341.407,0.0,46.838,49.486000000000004,13.9,24.5,3.9,2020-12-15
2020-04-18,¼­±ÍÆ÷½Ã,¾È´ö¸é,352394.458,26492.425,191825.668,570712.551,0.0,47.486000000000004,48.486000000000004,11.3,0.0,3.7,2020-12-15
2020-04-19,¼­±ÍÆ÷½Ã,¾È´ö¸é,365838.311,24309.915,157334.627,547482.853,0.027000000000000003,48.081,47.676,13.0,8.5,4.9,2020-12-15
2020-04-20,¼­±ÍÆ÷½Ã,¾È´ö¸é,354072.977,34588.158,159022.277,547683.412,0.37799999999999995,48.108000000000004,47.486000000000004,12.0,0.0,3.5,2020-12-15
2020-04-21,¼­±ÍÆ÷½Ã,¾È´ö¸é,354485.053,34673.182,159569.565,548727.8,6.189,47.18899999999999,48.568000000000005,10.7,0.0,4.3,2020-12-15
2020-04-22,¼­±ÍÆ÷½Ã,¾È´ö¸é,354149.983,34965.446,168129.989,557245.418,8.946,47.053999999999995,49.053999999999995,9.0,0.0,3.8,2020-12-15
2020-04-23,¼­±ÍÆ÷½Ã,¾È´ö¸é,354155.263,35228.863,173319.266,562703.393,12.189,47.18899999999999,48.378,9.0,0.0,3.7,2020-12-15
2020-04-24,¼­±ÍÆ÷½Ã,¾È´ö¸é,353244.421,36627.484,183964.158,573836.063,9.676,46.757,48.919,10.6,0.0,2.4,2020-12-15
2020-04-25,¼­±ÍÆ÷½Ã,¾È´ö¸é,356611.041,29052.324,224502.509,610165.874,12.189,47.027,48.135,14.0,0.0,2.8,2020-12-15
2020-04-26,¼­±ÍÆ÷½Ã,¾È´ö¸é,349212.318,25708.593,213636.106,588557.017,15.972999999999999,47.405,48.431999999999995,13.0,0.0,3.9,2020-12-15
2020-04-27,¼­±ÍÆ÷½Ã,¾È´ö¸é,348230.101,34296.258,182578.524,565104.883,9.972999999999999,47.622,49.865,13.5,0.0,3.2,2020-12-15
2020-04-28,¼­±ÍÆ÷½Ã,¾È´ö¸é,351516.658,34969.869,187348.353,573834.88,15.622,47.081,48.973,12.3,0.0,2.4,2020-12-15
2020-04-29,¼­±ÍÆ÷½Ã,¾È´ö¸é,346343.188,36088.737,195673.521,578105.445,16.892,46.865,48.703,13.5,0.0,2.4,2020-12-15
2020-04-30,¼­±ÍÆ÷½Ã,¾È´ö¸é,348037.846,29106.286,251129.66,628273.792,30.73,46.595,49.18899999999999,17.6,0.0,3.5,2020-12-15
2018-01-01,¼­±ÍÆ÷½Ã,¿µÃµµ¿,85615.511,8013.388,97996.18,191625.079,0.0,41.261,18.087,4.9,0.0,1.9,2020-12-15
2018-01-02,¼­±ÍÆ÷½Ã,¿µÃµµ¿,86106.593,19777.363,91371.031,197254.987,0.0,40.086999999999996,18.783,7.2,0.0,1.6,2020-12-15
2018-01-03,¼­±ÍÆ÷½Ã,¿µÃµµ¿,84161.788,19801.552,92637.677,196601.016,0.0,39.826,18.783,7.6,0.0,1.1,2020-12-15
2018-01-04,¼­±ÍÆ÷½Ã,¿µÃµµ¿,80482.851,19235.411,98824.144,198542.405,0.0,40.391,19.043,6.9,5.0,1.4,2020-12-15
2018-01-05,¼­±ÍÆ÷½Ã,¿µÃµµ¿,86316.038,18512.494,83289.322,188117.854,0.0,41.0,17.957,5.8,4.5,2.4,2020-12-15
2018-01-06,¼­±ÍÆ÷½Ã,¿µÃµµ¿,86070.642,12114.99,90286.513,188472.145,0.0,40.783,18.391,5.1,0.0,1.5,2020-12-15
2018-01-07,¼­±ÍÆ÷½Ã,¿µÃµµ¿,89362.098,9463.104,81344.308,180169.509,0.0,41.826,17.783,8.7,5.0,2.4,2020-12-15
2018-01-10,¼­±ÍÆ÷½Ã,¿µÃµµ¿,87400.568,19079.092,77801.015,184280.675,0.0,35.696,22.13,0.4,12.0,4.3,2020-12-15
2018-01-12,¼­±ÍÆ÷½Ã,¿µÃµµ¿,88770.421,15132.271,67308.741,171211.433,0.0,37.652,19.217,0.2,1.5,2.5,2020-12-15
2018-01-13,¼­±ÍÆ÷½Ã,¿µÃµµ¿,85391.053,11026.144,84386.894,180804.091,0.0,38.609,19.348,3.1,0.0,1.8,2020-12-15
2018-01-14,¼­±ÍÆ÷½Ã,¿µÃµµ¿,87323.839,8477.688,94123.619,189925.146,0.0,40.739000000000004,18.174,6.7,0.0,1.6,2020-12-15
2018-01-15,¼­±ÍÆ÷½Ã,¿µÃµµ¿,84044.643,18278.432,96613.771,198936.846,0.0,40.086999999999996,18.739,11.2,0.0,2.1,2020-12-15
2018-01-16,¼­±ÍÆ÷½Ã,¿µÃµµ¿,87166.188,19135.108,88295.204,194596.5,0.0,39.652,18.957,12.6,42.5,1.5,2020-12-15
2018-01-17,¼­±ÍÆ÷½Ã,¿µÃµµ¿,84471.85,19340.354,96607.14,200419.345,0.0,39.652,18.477999999999998,9.8,0.0,1.5,2020-12-15
2018-01-18,¼­±ÍÆ÷½Ã,¿µÃµµ¿,83923.839,19386.217,102571.227,205881.283,0.0,40.435,18.609,9.2,0.0,1.6,2020-12-15
2018-01-19,¼­±ÍÆ÷½Ã,¿µÃµµ¿,81160.981,18240.399,107599.632,207001.012,0.0,40.304,18.652,8.0,0.0,1.6,2020-12-15
2018-01-20,¼­±ÍÆ÷½Ã,¿µÃµµ¿,83884.571,13161.896,115013.089,212059.556,0.0,41.043,18.348,7.1,0.0,1.7,2020-12-15
2018-01-21,¼­±ÍÆ÷½Ã,¿µÃµµ¿,86517.809,9146.059,106878.772,202542.639,0.0,41.0,18.174,7.7,0.0,2.3,2020-12-15
2018-01-22,¼­±ÍÆ÷½Ã,¿µÃµµ¿,80282.221,18067.39,101203.247,199552.858,0.0,40.435,18.304000000000002,8.0,2.0,2.3,2020-12-15
2018-01-23,¼­±ÍÆ÷½Ã,¿µÃµµ¿,86512.163,18879.008,101407.757,206798.928,0.0,40.043,18.348,2.8,0.0,3.2,2020-12-15
2018-01-24,¼­±ÍÆ÷½Ã,¿µÃµµ¿,86758.398,18257.874,88643.393,193659.666,0.0,40.304,18.609,0.4,0.0,2.4,2020-12-15
2018-01-25,¼­±ÍÆ÷½Ã,¿µÃµµ¿,86706.728,21009.845,96295.809,204012.381,0.0,40.043,18.783,0.9,0.0,1.6,2020-12-15
2018-01-26,¼­±ÍÆ÷½Ã,¿µÃµµ¿,83033.138,19231.656,96777.929,199042.722,0.0,40.478,18.609,1.0,0.0,1.3,2020-12-15
2018-01-27,¼­±ÍÆ÷½Ã,¿µÃµµ¿,85026.413,10960.917,104923.479,200910.809,0.0,39.478,19.565,3.4,0.0,1.3,2020-12-15
2018-01-28,¼­±ÍÆ÷½Ã,¿µÃµµ¿,86668.591,8538.69,102250.095,197457.376,0.0,41.0,18.783,3.9,2.0,1.8,2020-12-15
2018-01-29,¼­±ÍÆ÷½Ã,¿µÃµµ¿,82275.592,18725.328,106516.834,207517.754,0.0,40.348,18.652,1.7,0.0,3.8,2020-12-15
2018-01-30,¼­±ÍÆ÷½Ã,¿µÃµµ¿,83105.934,20350.663,106706.121,210162.718,0.0,40.0,18.304000000000002,1.8,0.0,1.9,2020-12-15
2018-01-31,¼­±ÍÆ÷½Ã,¿µÃµµ¿,82623.769,19796.311,113023.195,215443.275,0.0,40.348,18.261,3.7,0.0,1.4,2020-12-15
2018-02-01,¼­±ÍÆ÷½Ã,¿µÃµµ¿,87117.815,16684.367,96501.239,200303.42,0.0,40.174,18.695999999999998,4.0,0.0,1.5,2020-12-15
2018-02-02,¼­±ÍÆ÷½Ã,¿µÃµµ¿,87180.185,16203.709,98936.881,202320.775,0.0,40.957,18.435,4.7,0.0,1.8,2020-12-15
2018-02-03,¼­±ÍÆ÷½Ã,¿µÃµµ¿,92004.667,12105.149,85514.839,189624.655,0.0,38.391,19.783,0.4,2.5,2.6,2020-12-15
2018-02-04,¼­±ÍÆ÷½Ã,¿µÃµµ¿,94836.057,10244.292,71334.204,176414.552,0.308,37.692,23.346,-1.7,4.5,2.6,2020-12-15
2018-02-07,¼­±ÍÆ÷½Ã,¿µÃµµ¿,85003.616,15665.561,85922.255,186591.432,0.125,39.5,20.25,0.7,0.0,1.9,2020-12-15
2018-02-08,¼­±ÍÆ÷½Ã,¿µÃµµ¿,88779.175,15044.484,82213.437,186037.095,1.2590000000000001,36.667,28.037,2.7,6.0,1.8,2020-12-15
2018-02-09,¼­±ÍÆ÷½Ã,¿µÃµµ¿,84924.1,16218.601,97363.576,198506.278,1.37,39.593,24.406999999999996,6.2,0.0,1.5,2020-12-15
2018-02-10,¼­±ÍÆ÷½Ã,¿µÃµµ¿,87179.821,11157.388,85953.745,184290.953,3.4810000000000003,42.74100000000001,21.704,6.0,4.0,1.6,2020-12-15
2018-02-11,¼­±ÍÆ÷½Ã,¿µÃµµ¿,90235.527,10260.03,76153.777,176649.334,2.37,40.481,24.444000000000003,1.7,0.5,3.1,2020-12-15
2018-02-12,¼­±ÍÆ÷½Ã,¿µÃµµ¿,85943.584,15681.073,74520.923,176145.581,1.7409999999999999,39.519,24.851999999999997,1.2,0.5,3.4,2020-12-15
2018-02-16,¼­±ÍÆ÷½Ã,¿µÃµµ¿,79211.96,6280.06,130796.591,216288.61,4.7780000000000005,42.111000000000004,22.074,8.3,0.0,1.2,2020-12-15
2018-02-17,¼­±ÍÆ÷½Ã,¿µÃµµ¿,80997.398,7974.577,105171.52,194143.494,3.4619999999999997,41.308,22.576999999999998,5.7,0.0,2.0,2020-12-15
2018-02-18,¼­±ÍÆ÷½Ã,¿µÃµµ¿,85143.706,8139.215,91858.09,185141.011,2.63,42.037,22.555999999999997,7.2,1.0,2.0,2020-12-15
2018-02-19,¼­±ÍÆ÷½Ã,¿µÃµµ¿,83005.288,15003.432,90171.119,188179.839,16.37,39.963,23.741,7.6,4.0,1.8,2020-12-15
2018-02-20,¼­±ÍÆ÷½Ã,¿µÃµµ¿,82994.459,15173.826,96844.078,195012.363,5.519,40.889,23.704,8.7,0.0,1.8,2020-12-15
2018-02-21,¼­±ÍÆ÷½Ã,¿µÃµµ¿,82857.986,15130.272,96520.347,194508.606,2.7039999999999997,41.556000000000004,21.851999999999997,7.8,0.0,1.4,2020-12-15
2018-02-22,¼­±ÍÆ÷½Ã,¿µÃµµ¿,82984.427,15978.111,98037.869,197000.408,1.037,40.333,24.296,4.8,0.0,1.8,2020-12-15
2018-02-23,¼­±ÍÆ÷½Ã,¿µÃµµ¿,81950.66,16143.781,99079.615,197174.055,0.0,40.217,18.783,7.5,0.0,2.2,2020-12-15
2018-02-24,¼­±ÍÆ÷½Ã,¿µÃµµ¿,81399.854,10780.858,101719.841,193900.553,0.0,41.303999999999995,18.304000000000002,9.9,0.0,1.7,2020-12-15
2018-02-25,¼­±ÍÆ÷½Ã,¿µÃµµ¿,83882.069,8002.753,88966.652,180851.474,0.0,42.174,17.87,10.0,0.0,1.6,2020-12-15
2018-02-26,¼­±ÍÆ÷½Ã,¿µÃµµ¿,81919.964,15996.305,95128.582,193044.85,0.0,40.522,18.739,7.5,0.0,1.6,2020-12-15
2018-02-27,¼­±ÍÆ÷½Ã,¿µÃµµ¿,83069.932,16564.61,94331.163,193965.704,0.0,40.260999999999996,18.609,10.6,0.0,1.8,2020-12-15
2018-02-28,¼­±ÍÆ÷½Ã,¿µÃµµ¿,86200.26,15002.103,80130.672,181333.034,0.0,39.87,18.87,10.6,76.5,5.1,2020-12-15
2018-03-01,¼­±ÍÆ÷½Ã,¿µÃµµ¿,88583.287,11402.278,78771.332,178756.897,0.0,40.696,18.522000000000002,8.0,0.0,4.0,2020-12-15
2018-03-02,¼­±ÍÆ÷½Ã,¿µÃµµ¿,80672.471,13812.109,107593.831,202078.411,0.0,40.913000000000004,18.261,7.3,0.0,1.7,2020-12-15
2018-03-03,¼­±ÍÆ÷½Ã,¿µÃµµ¿,82932.955,10582.265,82175.34,175690.56,0.0,40.565,18.695999999999998,11.8,2.5,2.9,2020-12-15
2018-03-04,¼­±ÍÆ÷½Ã,¿µÃµµ¿,85554.519,8227.907,77832.674,171615.1,0.0,41.478,18.348,16.2,9.0,2.0,2020-12-15
2018-03-05,¼­±ÍÆ÷½Ã,¿µÃµµ¿,80102.713,14178.99,94336.24,188617.944,0.0,40.696,18.435,12.0,2.5,3.3,2020-12-15
2018-03-06,¼­±ÍÆ÷½Ã,¿µÃµµ¿,77824.37,15173.295,101839.081,194836.746,0.0,41.13,18.477999999999998,9.1,0.0,3.0,2020-12-15
2018-03-07,¼­±ÍÆ÷½Ã,¿µÃµµ¿,78076.545,14759.398,104525.754,197361.696,0.0,39.696,19.522000000000002,9.5,16.5,6.7,2020-12-15
2018-03-08,¼­±ÍÆ÷½Ã,¿µÃµµ¿,79032.075,13687.321,95756.326,188475.722,0.0,40.826,18.739,9.0,7.5,2.8,2020-12-15
2018-03-10,¼­±ÍÆ÷½Ã,¿µÃµµ¿,81508.56,10759.815,97404.963,189673.338,0.0,40.913000000000004,18.348,7.4,0.0,1.7,2020-12-15
2018-03-11,¼­±ÍÆ÷½Ã,¿µÃµµ¿,81191.075,9028.585,91749.39,181969.051,0.0,41.696000000000005,18.174,8.1,0.0,1.7,2020-12-15
2018-03-12,¼­±ÍÆ÷½Ã,¿µÃµµ¿,77605.237,14995.898,108666.908,201268.043,0.0,41.217,18.217,9.8,0.0,1.4,2020-12-15
2018-03-13,¼­±ÍÆ÷½Ã,¿µÃµµ¿,75574.311,14709.985,111345.372,201629.668,0.0,40.522,18.391,12.9,0.0,1.5,2020-12-15
2018-03-14,¼­±ÍÆ÷½Ã,¿µÃµµ¿,75850.696,14279.823,113316.961,203447.48,0.0,40.565,18.609,15.7,0.0,1.3,2020-12-15
